path:hsa01100	Metabolic_pathways
pathway_390650	Histamine_receptors
pathway_390651	Dopamine_receptors
pathway_390666	Serotonin_receptors
pathway_390696	Adrenoceptors
pathway_390648	Muscarinic_acetylcholine_receptors
pathway_375276	Peptide_ligand-binding_receptors
pathway_388479	Vasopressin-like_receptors
pathway_380108	Chemokine_receptors_bind_chemokines
pathway_389397	Orexin_and_neuropeptides_FF_and_QRFP_bind_to_their_respective_receptors
pathway_444821	Relaxin_receptors
pathway_444473	Formyl_peptide_receptors_bind_formyl_peptides_and_many_other_ligands
pathway_380095	Tachykinin_receptors_bind_tachykinins
pathway_375281	Hormone_ligand-binding_receptors
pathway_391903	Eicosanoid_ligand-binding_receptors
pathway_391906	Leukotriene_receptors
pathway_391908	Prostanoid_ligand_receptors
pathway_419771	Opsins
pathway_3296197	Hydroxycarboxylic_acid-binding_receptors
pathway_444209	Free_fatty_acid_receptors
pathway_388396	GPCR_downstream_signaling
pathway_381753	Olfactory_Signaling_Pathway
pathway_416482	G_alpha_(12/13)_signalling_events
pathway_397795	G-protein_beta:gamma_signalling
pathway_418217	G_beta:gamma_signalling_through_PLC_beta
pathway_392451	G_beta:gamma_signalling_through_PI3Kgamma
pathway_416476	G_alpha_(q)_signalling_events
pathway_114508	Effects_of_PIP2_hydrolysis
pathway_426048	Arachidonate_production_from_DAG
pathway_418555	G_alpha_(s)_signalling_events
pathway_418597	G_alpha_(z)_signalling_events
pathway_418594	G_alpha_(i)_signalling_events
pathway_2404192	Signaling_by_Type_1_Insulin-like_Growth_Factor_1_Receptor_(IGF1R)
pathway_2428924	IGF1R_signaling_cascade
pathway_2428928	IRS-related_events_triggered_by_IGF1R
pathway_112399	IRS-mediated_signalling
pathway_109704	PI3K_Cascade
pathway_165158	Activation_of_AKT2
pathway_109703	PKB-mediated_events
pathway_165159	mTOR_signalling
pathway_166208	mTORC1-mediated_signalling
pathway_165181	Inhibition_of_TSC_complex_formation_by_PKB
pathway_380972	Energy_dependent_regulation_of_mTOR_by_LKB1-AMPK
pathway_165160	PDE3B_signalling
pathway_112412	SOS-mediated_signalling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5673000	RAF_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_2428933	SHC-related_events_triggered_by_IGF1R
pathway_1433557	Signaling_by_SCF-KIT
pathway_1257604	PIP3_activates_AKT_signaling
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_1433559	Regulation_of_KIT_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5673000	RAF_activation
pathway_5674135	MAP2K_and_MAPK_activation
pathway_2028269	Signaling_by_Hippo
pathway_74752	Signaling_by_Insulin_receptor
pathway_77387	Insulin_receptor_recycling
pathway_74751	Insulin_receptor_signalling_cascade
pathway_74749	Signal_attenuation
pathway_112399	IRS-mediated_signalling
pathway_109704	PI3K_Cascade
pathway_109703	PKB-mediated_events
pathway_165160	PDE3B_signalling
pathway_165159	mTOR_signalling
pathway_380972	Energy_dependent_regulation_of_mTOR_by_LKB1-AMPK
pathway_166208	mTORC1-mediated_signalling
pathway_165181	Inhibition_of_TSC_complex_formation_by_PKB
pathway_165158	Activation_of_AKT2
pathway_112412	SOS-mediated_signalling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5673000	RAF_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_74713	IRS_activation
pathway_186797	Signaling_by_PDGF
pathway_186763	Downstream_signal_transduction
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5673000	RAF_activation
pathway_1257604	PIP3_activates_AKT_signaling
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_111957	Cam-PDE_1_activation
pathway_157118	Signaling_by_NOTCH
pathway_1980148	Signaling_by_NOTCH3
pathway_1980145	Signaling_by_NOTCH2
pathway_2979096	NOTCH2_Activation_and_Transmission_of_Signal_to_the_Nucleus
pathway_2197563	NOTCH2_intracellular_domain_regulates_transcription
pathway_1912422	Pre-NOTCH_Expression_and_Processing
pathway_1912399	Pre-NOTCH_Processing_in_the_Endoplasmic_Reticulum
pathway_1912408	Pre-NOTCH_Transcription_and_Translation
pathway_1912420	Pre-NOTCH_Processing_in_Golgi
pathway_1980143	Signaling_by_NOTCH1
pathway_2122947	NOTCH1_Intracellular_Domain_Regulates_Transcription
pathway_2122948	Activated_NOTCH1_Transmits_Signal_to_the_Nucleus
pathway_1980150	Signaling_by_NOTCH4
pathway_1502540	Signaling_by_Activin
pathway_2473224	Antagonism_of_Activin_by_Follistatin
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_111957	Cam-PDE_1_activation
pathway_5683057	MAPK_family_signaling_cascades
pathway_5684996	MAPK1/MAPK3_signaling
pathway_112409	RAF-independent_MAPK1/3_activation
pathway_112411	MAPK1_(ERK2)_activation
pathway_110056	MAPK3_(ERK1)_activation
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5673000	RAF_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5687128	MAPK6/MAPK4_signaling
pathway_201451	Signaling_by_BMP
pathway_1236394	Signaling_by_ERBB4
pathway_1250342	PI3K_events_in_ERBB4_signaling
pathway_1257604	PIP3_activates_AKT_signaling
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_1253288	Downregulation_of_ERBB4_signaling
pathway_1251985	Nuclear_signaling_by_ERBB4
pathway_1170546	Prolactin_receptor_signaling
pathway_1250347	SHC1_events_in_ERBB4_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5673000	RAF_activation
pathway_177929	Signaling_by_EGFR
pathway_180336	SHC1_events_in_EGFR_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5673000	RAF_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_180292	GAB1_signalosome
pathway_1257604	PIP3_activates_AKT_signaling
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_182971	EGFR_downregulation
pathway_179812	GRB2_events_in_EGFR_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5673000	RAF_activation
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_212718	EGFR_interacts_with_phospholipase_C-gamma
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_111957	Cam-PDE_1_activation
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_194138	Signaling_by_VEGF
pathway_4420097	VEGFA-VEGFR2_Pathway
pathway_5218921	VEGFR2_mediated_cell_proliferation
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5673000	RAF_activation
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5218920	VEGFR2_mediated_vascular_permeability
pathway_194313	VEGF_ligand-receptor_interactions
pathway_195399	VEGF_binds_to_VEGFR_leading_to_receptor_dimerization
pathway_194306	Neurophilin_interactions_with_VEGF_and_VEGFR
pathway_354192	Integrin_alphaIIb_beta3_signaling
pathway_354194	GRB2:SOS_provides_linkage_to_MAPK_signaling_for_Integrins_
pathway_372708	p130Cas_linkage_to_MAPK_signaling_for_integrins
pathway_1257604	PIP3_activates_AKT_signaling
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_166520	Signalling_by_NGF
pathway_167060	NGF_processing
pathway_193704	p75_NTR_receptor-mediated_signalling
pathway_193697	p75NTR_regulates_axonogenesis
pathway_209563	Axonal_growth_stimulation
pathway_193634	Axonal_growth_inhibition_(RHOA_activation)
pathway_193639	p75NTR_signals_via_NF-kB
pathway_209560	NF-kB_is_activated_and_signals_survival
pathway_209543	p75NTR_recruits_signalling_complexes
pathway_204998	Cell_death_signalling_via_NRAGE,_NRIF_and_NADE
pathway_193648	NRAGE_signals_death_through_JNK
pathway_205043	NRIF_signals_cell_death_from_the_nucleus
pathway_205025	NADE_modulates_death_signalling
pathway_193681	Ceramide_signalling
pathway_193670	p75NTR_negatively_regulates_cell_cycle_via_SC1
pathway_193692	Regulated_proteolysis_of_p75NTR
pathway_205017	NFG_and_proNGF_binds_to_p75NTR
pathway_187037	NGF_signalling_via_TRKA_from_the_plasma_membrane
pathway_167021	PLC-gamma1_signalling
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111957	Cam-PDE_1_activation
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_187015	Activation_of_TRKA_receptors
pathway_187024	NGF-independant_TRKA_activation
pathway_187042	TRKA_activation_by_NGF
pathway_198725	Nuclear_Events_(kinase_and_transcription_factor_activation)
pathway_198753	ERK/MAPK_targets
pathway_202670	ERKs_are_inactivated
pathway_199920	CREB_phosphorylation
pathway_187687	Signalling_to_ERKs
pathway_167044	Signalling_to_RAS
pathway_197529	Feedback_control_in_the_MAPK_signaling_module
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5673000	RAF_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_171007	p38MAPK_events
pathway_169893	Prolonged_ERK_activation_events
pathway_170984	ARMS-mediated_activation
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5673000	RAF_activation
pathway_170968	Frs2-mediated_activation
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5673000	RAF_activation
pathway_187706	Signalling_to_p38_via_RIT_and_RIN
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5673000	RAF_activation
pathway_198745	Signalling_to_STAT3
pathway_198765	Signalling_to_ERK5
pathway_198203	PI3K/AKT_activation
pathway_1257604	PIP3_activates_AKT_signaling
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_177504	Retrograde_neurotrophin_signalling
pathway_195721	Signaling_by_Wnt
pathway_3238698	WNT_ligand_biogenesis_and_trafficking
pathway_201681	TCF_dependent_signaling_in_response_to_WNT
pathway_201722	Formation_of_the_beta-catenin:TCF_transactivating_complex
pathway_4411364	Binding_of_TCF/LEF:CTNNB1_to_target_gene_promoters
pathway_4641257	Degradation_of_AXIN
pathway_3769402	Deactivation_of_the_beta-catenin_transactivating_complex
pathway_201688	WNT_mediated_activation_of_DVL
pathway_4641262	Disassembly_of_the_destruction_complex_and_recruitment_of_AXIN_to_the_membrane
pathway_4641258	Degradation_of_DVL
pathway_5368598	Negative_regulation_of_TCF-dependent_signaling_by_DVL-interacting_proteins
pathway_3772470	Negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
pathway_4641263	Regulation_of_FZD_by_ubiquitination
pathway_195253	Degradation_of_beta-catenin_by_the_destruction_complex
pathway_4641265	Repression_of_WNT_target_genes
pathway_196299	Beta-catenin_phosphorylation_cascade
pathway_3858494	Beta-catenin_independent_WNT_signaling
pathway_4086398	Ca2+_pathway
pathway_4086400	PCP/CE_pathway
pathway_5099900	WNT5A-dependent_internalization_of_FZD4
pathway_5140745	WNT5A-dependent_internalization_of_FZD2,_FZD5_and_ROR2
pathway_4608870	Asymmetric_localization_of_PCP_proteins
pathway_1227986	Signaling_by_ERBB2
pathway_1963640	GRB2_events_in_ERBB2_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5673000	RAF_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5674135	MAP2K_and_MAPK_activation
pathway_1306955	GRB7_events_in_ERBB2_signaling
pathway_1358803	Downregulation_of_ERBB2:ERBB3_signaling
pathway_1251932	PLCG1_events_in_ERBB2_signaling
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111957	Cam-PDE_1_activation
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_1963642	PI3K_events_in_ERBB2_signaling
pathway_1257604	PIP3_activates_AKT_signaling
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_1250196	SHC1_events_in_ERBB2_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5673000	RAF_activation
pathway_5358351	Signaling_by_Hedgehog
pathway_5358346	Hedgehog_ligand_biogenesis
pathway_5362798	Release_of_Hh-Np_from_the_secreting_cell
pathway_5610787	Hedgehog_'off'_state
pathway_5610785	GLI3_is_processed_to_GLI3R_by_the_proteasome
pathway_5610780	Degradation_of_GLI1_by_the_proteasome
pathway_5610783	Degradation_of_GLI2_by_the_proteasome
pathway_5632684	Hedgehog_'on'_state
pathway_5635851	GLI_proteins_bind_promoters_of_Hh_responsive_genes_to_promote_transcription
pathway_5635838	Activation_of_SMO
pathway_5632681	Ligand-receptor_interactions
pathway_170834	Signaling_by_TGF-beta_Receptor_Complex
pathway_2173791	TGF-beta_receptor_signaling_in_EMT_(epithelial_to_mesenchymal_transition)
pathway_2173793	Transcriptional_activity_of_SMAD2/SMAD3:SMAD4_heterotrimer
pathway_2173796	SMAD2/SMAD3:SMAD4_heterotrimer_regulates_transcription
pathway_2173795	Downregulation_of_SMAD2/3:SMAD4_transcriptional_activity
pathway_2173789	TGF-beta_receptor_signaling_activates_SMADs
pathway_2173788	Downregulation_of_TGF-beta_receptor_signaling
pathway_190236	Signaling_by_FGFR
pathway_5654743	Signaling_by_FGFR4
pathway_5654716	Downstream_signaling_of_activated_FGFR4
pathway_5654719	SHC-mediated_cascade:FGFR4
pathway_5654228	Phospholipase_C-mediated_cascade;_FGFR4
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_111957	Cam-PDE_1_activation
pathway_5654720	PI-3K_cascade:FGFR4
pathway_1257604	PIP3_activates_AKT_signaling
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_5654712	FRS-mediated_FGFR4_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5673000	RAF_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_190322	FGFR4_ligand_binding_and_activation
pathway_1307965	betaKlotho-mediated_ligand_binding
pathway_5654733	Negative_regulation_of_FGFR4_signaling
pathway_1295596	Spry_regulation_of_FGF_signaling
pathway_5654741	Signaling_by_FGFR3
pathway_5654732	Negative_regulation_of_FGFR3_signaling
pathway_1295596	Spry_regulation_of_FGF_signaling
pathway_190239	FGFR3_ligand_binding_and_activation
pathway_190372	FGFR3c_ligand_binding_and_activation
pathway_190371	FGFR3b_ligand_binding_and_activation
pathway_5654708	Downstream_signaling_of_activated_FGFR3
pathway_5654706	FRS-mediated_FGFR3_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5673000	RAF_activation
pathway_5654704	SHC-mediated_cascade:FGFR3
pathway_5654227	Phospholipase_C-mediated_cascade;_FGFR3
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_111957	Cam-PDE_1_activation
pathway_5654710	PI-3K_cascade:FGFR3
pathway_1257604	PIP3_activates_AKT_signaling
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_5654736	Signaling_by_FGFR1
pathway_190242	FGFR1_ligand_binding_and_activation
pathway_190373	FGFR1c_ligand_binding_and_activation
pathway_190370	FGFR1b_ligand_binding_and_activation
pathway_190374	FGFR1c_and_Klotho_ligand_binding_and_activation
pathway_5654687	Downstream_signaling_of_activated_FGFR1
pathway_5654219	Phospholipase_C-mediated_cascade:_FGFR1
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111957	Cam-PDE_1_activation
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_5654688	SHC-mediated_cascade:FGFR1
pathway_5654693	FRS-mediated_FGFR1_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5673000	RAF_activation
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5654689	PI-3K_cascade:FGFR1
pathway_1257604	PIP3_activates_AKT_signaling
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_5654726	Negative_regulation_of_FGFR1_signaling
pathway_1295596	Spry_regulation_of_FGF_signaling
pathway_5654738	Signaling_by_FGFR2
pathway_5654727	Negative_regulation_of_FGFR2_signaling
pathway_1295596	Spry_regulation_of_FGF_signaling
pathway_190241	FGFR2_ligand_binding_and_activation
pathway_190375	FGFR2c_ligand_binding_and_activation
pathway_190377	FGFR2b_ligand_binding_and_activation
pathway_5654696	Downstream_signaling_of_activated_FGFR2
pathway_5654221	Phospholipase_C-mediated_cascade;_FGFR2
pathway_1489509	DAG_and_IP3_signaling
pathway_111997	CaM_pathway
pathway_111933	Calmodulin_induced_events
pathway_111932	CaMK_IV-mediated_phosphorylation_of_CREB
pathway_111931	PKA-mediated_phosphorylation_of_CREB
pathway_163615	PKA_activation
pathway_111957	Cam-PDE_1_activation
pathway_5654700	FRS-mediated_FGFR2_signaling
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5673000	RAF_activation
pathway_5654699	SHC-mediated_cascade:FGFR2
pathway_5654695	PI-3K_cascade:FGFR2
pathway_1257604	PIP3_activates_AKT_signaling
pathway_199418	Negative_regulation_of_the_PI3K/AKT_network
pathway_198323	AKT_phosphorylates_targets_in_the_cytosol
pathway_198693	AKT_phosphorylates_targets_in_the_nucleus
pathway_1643685	Disease
pathway_5663202	Diseases_of_signal_transduction
pathway_3304351	Signaling_by_TGF-beta_Receptor_Complex_in_Cancer
pathway_3656534	Loss_of_Function_of_TGFBR1_in_Cancer
pathway_3656535	TGFBR1_LBD_Mutants_in_Cancer
pathway_3656532	TGFBR1_KD_Mutants_in_Cancer
pathway_3304347	Loss_of_Function_of_SMAD4_in_Cancer
pathway_3311021	SMAD4_MH2_Domain_Mutants_in_Cancer
pathway_3642278	Loss_of_Function_of_TGFBR2_in_Cancer
pathway_3645790	TGFBR2_Kinase_Domain_Mutants_in_Cancer
pathway_3642279	TGFBR2_MSI_Frameshift_Mutants_in_Cancer
pathway_3304349	Loss_of_Function_of_SMAD2/3_in_Cancer
pathway_3315487	SMAD2/3_MH2_Domain_Mutants_in_Cancer
pathway_3304356	SMAD2/3_Phosphorylation_Motif_Mutants_in_Cancer
pathway_1643713	Signaling_by_EGFR_in_Cancer
pathway_5637815	Signaling_by_Ligand-Responsive_EGFR_Variants_in_Cancer
pathway_1236382	Constitutive_Signaling_by_Ligand-Responsive_EGFR_Cancer_Variants
pathway_5637812	Signaling_by_EGFRvIII_in_Cancer
pathway_5637810	Constitutive_Signaling_by_EGFRvIII
pathway_5638302	Signaling_by_Overexpressed_Wild-Type_EGFR_in_Cancer
pathway_5638303	Inhibition_of_Signaling_by_Overexpressed_EGFR
pathway_2474795	Diseases_associated_with_visual_transduction
pathway_2453864	Retinoid_cycle_disease_events
pathway_2466712	Biosynthesis_of_A2E,_implicated_in_retinal_degradation
pathway_1226099	Signaling_by_FGFR_in_disease
pathway_5655302	Signaling_by_FGFR1_in_disease
pathway_1839124	FGFR1_mutant_receptor_activation
pathway_1839122	Signaling_by_activated_point_mutants_of_FGFR1
pathway_1839117	Signaling_by_FGFR1_fusion_mutants
pathway_1839120	Signaling_by_FGFR1_amplification_mutants
pathway_5655332	Signaling_by_FGFR3_in_disease
pathway_2033514	FGFR3_mutant_receptor_activation
pathway_2033515	t(4;14)_translocations_of_FGFR3
pathway_1839130	Signaling_by_activated_point_mutants_of_FGFR3
pathway_5655291	Signaling_by_FGFR4_in_disease
pathway_1839128	FGFR4_mutant_receptor_activation
pathway_5655253	Signaling_by_FGFR2_in_disease
pathway_1839126	FGFR2_mutant_receptor_activation
pathway_2033519	Activated_point_mutants_of_FGFR2
pathway_2023837	Signaling_by_FGFR2_amplification_mutants
pathway_4791275	Signaling_by_WNT_in_cancer
pathway_4839735	AXIN_mutants_destabilize_the_destruction_complex,_activating_WNT_signaling
pathway_5467340	AXIN_missense_mutants_destabilize_the_destruction_complex
pathway_5467345	Deletions_in_the_AXIN_genes_in_hepatocellular_carcinoma_result_in_elevated_WNT_signaling
pathway_4839748	AMER1_mutants_destabilize_the_destruction_complex
pathway_5467343	Deletions_in_the_AMER1_gene_destabilize_the_destruction_complex
pathway_5467348	Truncations_of_AMER1_destabilize_the_destruction_complex
pathway_5340573	WNT_ligand_secretion_is_abrogated_by_the_PORCN_inhibitor_LGK974
pathway_4839743	phosphorylation_site_mutants_of_CTNNB1_are_not_targeted_to_the_proteasome_by_the_destruction_complex
pathway_5358752	T41_mutants_of_beta-catenin_aren't_phosphorylated
pathway_5358747	S33_mutants_of_beta-catenin_aren't_phosphorylated
pathway_5358749	S37_mutants_of_beta-catenin_aren't_phosphorylated
pathway_5358751	S45_mutants_of_beta-catenin_aren't_phosphorylated
pathway_5339700	TCF7L2_mutants_don't_bind_CTBP
pathway_5545619	XAV939_inhibits_tankyrase,_stabilizing_AXIN
pathway_5339716	Misspliced_GSK3beta_mutants_stabilize_beta-catenin
pathway_5339717	Misspliced_LRP5_mutants_have_enhanced_beta-catenin-dependent_signaling
pathway_5340588	RNF_mutants_show_enhanced_WNT_signaling_and_proliferation
pathway_4839744	truncated_APC_mutants_destabilize_the_destruction_complex
pathway_5467337	APC_truncation_mutants_have_impaired_AXIN_binding
pathway_5467333	APC_truncation_mutants_are_not_K63_polyubiquitinated
pathway_5387390	Hh_mutants_abrogate_ligand_secretion
pathway_5362768	Hh_mutants_that_don't_undergo_autocatalytic_processing_are_degraded_by_ERAD
pathway_2219528	PI3K/AKT_Signaling_in_Cancer
pathway_5674404	PTEN_Loss_of_Function_in_Cancer
pathway_2219530	Constitutive_Signaling_by_Aberrant_PI3K_in_Cancer
pathway_5674400	Constitutive_Signaling_by_AKT1_E17K_in_Cancer
pathway_2644603	Signaling_by_NOTCH1_in_Cancer
pathway_2644605	FBXW7_Mutants_and_NOTCH1_in_Cancer
pathway_2644607	Loss_of_Function_of_FBXW7_in_Cancer_and_NOTCH1_Signaling
pathway_2894858	Signaling_by_NOTCH1_HD+PEST_Domain_Mutants_in_Cancer
pathway_2894862	Constitutive_Signaling_by_NOTCH1_HD+PEST_Domain_Mutants
pathway_2644602	Signaling_by_NOTCH1_PEST_Domain_Mutants_in_Cancer
